ID,Name,Sex,Age,Height,Weight,Team,NOC,Year,City,Sport,Event
121162,Segun Moses Toriola,M,41.0,182.0,70.0,Nigeria,NGR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
121162,Segun Moses Toriola,M,41.0,182.0,70.0,Nigeria,NGR,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
121173,gnes Torma,F,21.0,178.0,60.0,Hungary,HUN,1972,Munich,Volleyball,Volleyball Women's Volleyball
121173,gnes Torma,F,24.0,178.0,60.0,Hungary,HUN,1976,Montreal,Volleyball,Volleyball Women's Volleyball
121173,gnes Torma,F,28.0,178.0,60.0,Hungary,HUN,1980,Moskva,Volleyball,Volleyball Women's Volleyball
121233,Gina Torrealva,F,18.0,175.0,59.0,Peru,PER,1980,Moskva,Volleyball,Volleyball Women's Volleyball
121233,Gina Torrealva,F,22.0,175.0,59.0,Peru,PER,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
121233,Gina Torrealva,F,26.0,175.0,59.0,Peru,PER,1988,Seoul,Volleyball,Volleyball Women's Volleyball
121274,Inmaculada Torres Cerezo,F,20.0,,,Spain,ESP,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
121294,Regla Radameris Torres Herrera,F,17.0,191.0,78.0,Cuba,CUB,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
121294,Regla Radameris Torres Herrera,F,21.0,191.0,78.0,Cuba,CUB,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
121294,Regla Radameris Torres Herrera,F,25.0,191.0,78.0,Cuba,CUB,2000,Sydney,Volleyball,Volleyball Women's Volleyball
121369,Ana Mara Tostado Domingo,F,20.0,,,Spain,ESP,1992,Barcelona,Volleyball,Volleyball Women's Volleyball
121408,Krisztina Tth,F,22.0,164.0,62.0,Hungary,HUN,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
121408,Krisztina Tth,F,22.0,164.0,62.0,Hungary,HUN,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
121408,Krisztina Tth,F,26.0,164.0,62.0,Hungary,HUN,2000,Sydney,Table Tennis,Table Tennis Women's Singles
121408,Krisztina Tth,F,26.0,164.0,62.0,Hungary,HUN,2000,Sydney,Table Tennis,Table Tennis Women's Doubles
121408,Krisztina Tth,F,30.0,164.0,62.0,Hungary,HUN,2004,Athina,Table Tennis,Table Tennis Women's Singles
121408,Krisztina Tth,F,30.0,164.0,62.0,Hungary,HUN,2004,Athina,Table Tennis,Table Tennis Women's Doubles
121408,Krisztina Tth,F,34.0,164.0,62.0,Hungary,HUN,2008,Beijing,Table Tennis,Table Tennis Women's Singles
121408,Krisztina Tth,F,38.0,164.0,62.0,Hungary,HUN,2012,London,Table Tennis,Table Tennis Women's Singles
121442,Sonia Touati,F,19.0,,,Tunisia,TUN,1992,Barcelona,Table Tennis,Table Tennis Women's Singles
121442,Sonia Touati,F,19.0,,,Tunisia,TUN,1992,Barcelona,Table Tennis,Table Tennis Women's Doubles
121442,Sonia Touati,F,23.0,,,Tunisia,TUN,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
121451,"Kathryn ""Kathy"" Tough",F,27.0,176.0,66.0,Canada,CAN,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
121465,Majdi Toumi,M,20.0,,,Tunisia,TUN,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
121523,Scott Joseph Touzinsky,M,26.0,198.0,86.0,United States,USA,2008,Beijing,Volleyball,Volleyball Men's Volleyball
121589,Ingrid Mogstad Trlen,F,25.0,174.0,68.0,Norway-1,NOR,2004,Athina,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
121589,Ingrid Mogstad Trlen,F,29.0,174.0,68.0,Norway-1,NOR,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
121598,Mohammed Al-Trabelsi,M,22.0,195.0,87.0,Tunisia,TUN,2004,Athina,Volleyball,Volleyball Men's Volleyball
121736,Dragan Travica,M,25.0,200.0,94.0,Italy,ITA,2012,London,Volleyball,Volleyball Men's Volleyball
121737,Ljubomir Travica,M,25.0,195.0,89.0,Yugoslavia,YUG,1980,Moskva,Volleyball,Volleyball Men's Volleyball
121820,Aleksandar Trenev,M,26.0,184.0,78.0,Bulgaria,BUL,1972,Munich,Volleyball,Volleyball Men's Volleyball
121821,Emil Trenev,M,23.0,184.0,76.0,Bulgaria,BUL,1972,Munich,Volleyball,Volleyball Men's Volleyball
121910,Gabriel Trifu,M,25.0,196.0,80.0,Romania,ROU,2000,Sydney,Tennis,Tennis Men's Doubles
121913,Vladimir Trifunovi,M,22.0,195.0,94.0,Yugoslavia,YUG,1980,Moskva,Volleyball,Volleyball Men's Volleyball
122001,Viktor Troicki,M,26.0,190.0,86.0,Serbia,SRB,2012,London,Tennis,Tennis Men's Singles
122001,Viktor Troicki,M,26.0,190.0,86.0,Serbia-2,SRB,2012,London,Tennis,Tennis Men's Doubles
122001,Viktor Troicki,M,30.0,190.0,86.0,Serbia,SRB,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
122026,Jeroen Paul Trommel,M,24.0,194.0,89.0,Netherlands,NED,2004,Athina,Volleyball,Volleyball Men's Volleyball
122093,Murphy Edward Troy,M,27.0,203.0,107.0,United States,USA,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
122136,Bla Trupej,M,20.0,,,Slovenia,SLO,1992,Barcelona,Tennis,Tennis Men's Doubles
122168,Faza Tsabet,F,23.0,183.0,79.0,Algeria,ALG,2008,Beijing,Volleyball,Volleyball Women's Volleyball
122196,Antonios Tsakiropoulos,M,35.0,203.0,93.0,Greece,GRE,2004,Athina,Volleyball,Volleyball Men's Volleyball
122212,Tsano Tsanov,M,23.0,186.0,86.0,Bulgaria,BUL,1972,Munich,Volleyball,Volleyball Men's Volleyball
122212,Tsano Tsanov,M,31.0,186.0,86.0,Bulgaria,BUL,1980,Moskva,Volleyball,Volleyball Men's Volleyball
122220,Olga Tsarmbopoulou,F,20.0,170.0,58.0,Greece,GRE,1988,Seoul,Tennis,Tennis Women's Singles
122237,Rainer Tscharke,M,30.0,186.0,82.0,East Germany,GDR,1972,Munich,Volleyball,Volleyball Men's Volleyball
122296,Maria Tsiartsiani,F,27.0,180.0,68.0,Greece-1,GRE,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
122296,Maria Tsiartsiani,F,31.0,180.0,68.0,Greece,GRE,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
122315,Daniel Tsiokas,M,25.0,180.0,68.0,Greece,GRE,1996,Atlanta,Table Tennis,Table Tennis Men's Singles
122315,Daniel Tsiokas,M,29.0,180.0,68.0,Greece,GRE,2000,Sydney,Table Tennis,Table Tennis Men's Singles
122315,Daniel Tsiokas,M,29.0,180.0,68.0,Greece,GRE,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
122315,Daniel Tsiokas,M,37.0,180.0,68.0,Greece,GRE,2008,Beijing,Table Tennis,Table Tennis Men's Team
122349,Jo-Wilfried Tsonga,M,27.0,188.0,91.0,France,FRA,2012,London,Tennis,Tennis Men's Singles
122349,Jo-Wilfried Tsonga,M,27.0,188.0,91.0,France-1,FRA,2012,London,Tennis,Tennis Men's Doubles
122349,Jo-Wilfried Tsonga,M,31.0,188.0,91.0,France,FRA,2016,Rio de Janeiro,Tennis,Tennis Men's Singles
122349,Jo-Wilfried Tsonga,M,31.0,188.0,91.0,France-1,FRA,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles
122368,Gustavo Tsuboi,M,23.0,170.0,65.0,Brazil,BRA,2008,Beijing,Table Tennis,Table Tennis Men's Singles
122368,Gustavo Tsuboi,M,23.0,170.0,65.0,Brazil,BRA,2008,Beijing,Table Tennis,Table Tennis Men's Team
122368,Gustavo Tsuboi,M,27.0,170.0,65.0,Brazil,BRA,2012,London,Table Tennis,Table Tennis Men's Singles
122368,Gustavo Tsuboi,M,27.0,170.0,65.0,Brazil,BRA,2012,London,Table Tennis,Table Tennis Men's Team
122368,Gustavo Tsuboi,M,31.0,170.0,65.0,Brazil,BRA,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Singles
122368,Gustavo Tsuboi,M,31.0,170.0,65.0,Brazil,BRA,2016,Rio de Janeiro,Table Tennis,Table Tennis Men's Team
122377,Toshihisa Tsuchihashi,M,21.0,168.0,61.0,Japan,JPN,1988,Seoul,Tennis,Tennis Men's Singles
122377,Toshihisa Tsuchihashi,M,21.0,168.0,61.0,Japan,JPN,1988,Seoul,Tennis,Tennis Men's Doubles
122382,Tsui Hsiu-Li,F,27.0,162.0,52.0,Chinese Taipei-1,TPE,2000,Sydney,Table Tennis,Table Tennis Women's Doubles
122404,Katsutoshi Tsumagari,M,32.0,183.0,78.0,Japan,JPN,2008,Beijing,Volleyball,Volleyball Men's Volleyball
122428,Khristo Tsvetanov,M,30.0,198.0,85.0,Bulgaria,BUL,2008,Beijing,Volleyball,Volleyball Men's Volleyball
122457,Dai-Yong Tu,F,28.0,160.0,48.0,Switzerland,SUI,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
122461,Tu Jong-Sil,F,17.0,,,North Korea,PRK,1996,Atlanta,Table Tennis,Table Tennis Women's Singles
122461,Tu Jong-Sil,F,17.0,,,North Korea-1,PRK,1996,Atlanta,Table Tennis,Table Tennis Women's Doubles
122499,Phillip Tuckniss,M,26.0,183.0,70.0,Zimbabwe,ZIM,1988,Seoul,Tennis,Tennis Men's Doubles
122537,Finn Peter Tugwell,M,24.0,178.0,66.0,Denmark,DEN,2000,Sydney,Table Tennis,Table Tennis Men's Doubles
122537,Finn Peter Tugwell,M,28.0,178.0,66.0,Denmark,DEN,2004,Athina,Table Tennis,Table Tennis Men's Doubles
122587,Iroda Tulyaganova,F,18.0,172.0,63.0,Uzbekistan,UZB,2000,Sydney,Tennis,Tennis Women's Singles
122712,Consuelo Turetta,F,34.0,177.0,56.0,Italy,ITA,1996,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
122755,Wendy May Turnbull,F,35.0,163.0,55.0,Australia,AUS,1988,Seoul,Tennis,Tennis Women's Singles
122755,Wendy May Turnbull,F,35.0,163.0,55.0,Australia,AUS,1988,Seoul,Tennis,Tennis Women's Doubles
122829,Dmitry Igoryevich Tursunov,M,25.0,185.0,81.0,Russia,RUS,2008,Beijing,Tennis,Tennis Men's Singles
122829,Dmitry Igoryevich Tursunov,M,25.0,185.0,81.0,Russia-1,RUS,2008,Beijing,Tennis,Tennis Men's Doubles
122829,Dmitry Igoryevich Tursunov,M,29.0,185.0,81.0,Russia,RUS,2012,London,Tennis,Tennis Men's Singles
122857,Ulf Ttken,M,29.0,196.0,86.0,West Germany,FRG,1972,Munich,Volleyball,Volleyball Men's Volleyball
122859,Mircea Tutovan-Codoi,M,20.0,198.0,92.0,Romania,ROU,1972,Munich,Volleyball,Volleyball Men's Volleyball
122866,Aden Tutton,M,28.0,182.0,81.0,Australia,AUS,2012,London,Volleyball,Volleyball Men's Volleyball
122998,Lyubov Nikolayevna Tyurina (Yevtushenko-),F,29.0,181.0,75.0,Soviet Union,URS,1972,Munich,Volleyball,Volleyball Women's Volleyball
123004,Georgia Tzanakaki,F,23.0,189.0,85.0,Greece,GRE,2004,Athina,Volleyball,Volleyball Women's Volleyball
123018,Kerstin Tzscherlich,F,22.0,179.0,71.0,Germany,GER,2000,Sydney,Volleyball,Volleyball Women's Volleyball
123018,Kerstin Tzscherlich,F,26.0,179.0,71.0,Germany,GER,2004,Athina,Volleyball,Volleyball Women's Volleyball
123045,Milagros Jessenica Uceda,F,19.0,175.0,69.0,Peru,PER,2000,Sydney,Volleyball,Volleyball Women's Volleyball
123062,Kyoko Uchiyama,F,19.0,162.0,55.0,Japan,JPN,1988,Seoul,Table Tennis,Table Tennis Women's Singles
123084,Gabriel Doru Uditeanu,M,27.0,191.0,92.0,Romania,ROU,1972,Munich,Volleyball,Volleyball Men's Volleyball
123141,Tatsuya Ueta,M,27.0,194.0,92.0,Japan,JPN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
123214,Yevgeniya Nikolayevna Ukolova,F,23.0,181.0,66.0,Russia-1,RUS,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
123214,Yevgeniya Nikolayevna Ukolova,F,27.0,181.0,66.0,Russia,RUS,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
123224,Vladimir Viktorovich Ulanov,M,25.0,188.0,82.0,Soviet Union,URS,1976,Montreal,Volleyball,Volleyball Men's Volleyball
123259,Kevin Robert Ullyett,M,28.0,178.0,75.0,Zimbabwe,ZIM,2000,Sydney,Tennis,Tennis Men's Singles
123259,Kevin Robert Ullyett,M,28.0,178.0,75.0,Zimbabwe,ZIM,2000,Sydney,Tennis,Tennis Men's Doubles
123259,Kevin Robert Ullyett,M,32.0,178.0,75.0,Zimbabwe,ZIM,2004,Athina,Tennis,Tennis Men's Doubles
123308,Aya Umemura,F,27.0,169.0,56.0,Japan,JPN,2004,Athina,Table Tennis,Table Tennis Women's Singles
123308,Aya Umemura,F,27.0,169.0,56.0,Japan,JPN,2004,Athina,Table Tennis,Table Tennis Women's Doubles
123350,Adrian Ungur,M,27.0,178.0,73.0,Romania,ROU,2012,London,Tennis,Tennis Men's Singles
123350,Adrian Ungur,M,27.0,178.0,73.0,Romania,ROU,2012,London,Tennis,Tennis Men's Doubles
123423,Edit Urbn,F,27.0,163.0,65.0,Hungary,HUN,1988,Seoul,Table Tennis,Table Tennis Women's Singles
123423,Edit Urbn,F,27.0,163.0,65.0,Hungary,HUN,1988,Seoul,Table Tennis,Table Tennis Women's Doubles
123451,Leszek Urbanowicz,M,32.0,205.0,95.0,Poland,POL,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
123472,Lucila Urgelles Savon,F,18.0,183.0,65.0,Cuba,CUB,1976,Montreal,Volleyball,Volleyball Women's Volleyball
123472,Lucila Urgelles Savon,F,22.0,183.0,65.0,Cuba,CUB,1980,Moskva,Volleyball,Volleyball Women's Volleyball
123478,Jon Emili Uriarte,M,22.0,199.0,91.0,Argentina,ARG,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
123478,Jon Emili Uriarte,M,26.0,199.0,91.0,Argentina,ARG,1988,Seoul,Volleyball,Volleyball Men's Volleyball
123479,Nicols Uriarte,M,22.0,192.0,82.0,Argentina,ARG,2012,London,Volleyball,Volleyball Men's Volleyball
123484,Cenaida Cebastiana Uribe Medina,F,22.0,174.0,65.0,Peru,PER,1988,Seoul,Volleyball,Volleyball Women's Volleyball
123487,"Mara Jos ""Marajo"" Uribe Durn",F,26.0,168.0,65.0,Colombia,COL,2016,Rio de Janeiro,Golf,Golf Women's Individual
123532,Nataliya Nikolayevna Uryadova,F,31.0,184.0,70.0,Russia,RUS,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
123539,Daisuke Usami,M,29.0,183.0,83.0,Japan,JPN,2008,Beijing,Volleyball,Volleyball Men's Volleyball
123553,Konstantin Anatolyevich Ushakov,M,22.0,198.0,77.0,Unified Team,EUN,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
123553,Konstantin Anatolyevich Ushakov,M,26.0,198.0,77.0,Russia,RUS,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
123553,Konstantin Anatolyevich Ushakov,M,30.0,198.0,77.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Men's Volleyball
123553,Konstantin Anatolyevich Ushakov,M,34.0,198.0,77.0,Russia,RUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
123577,Polen Uslupehlivan,F,21.0,193.0,65.0,Turkey,TUR,2012,London,Volleyball,Volleyball Women's Volleyball
123683,Petar Uzunov,M,25.0,198.0,80.0,Bulgaria,BUL,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
123711,Daniel Vacek,M,25.0,191.0,81.0,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Singles
123711,Daniel Vacek,M,25.0,191.0,81.0,Czech Republic,CZE,1996,Atlanta,Tennis,Tennis Men's Doubles
123714,Iveta Vacenovsk,F,26.0,168.0,58.0,Czech Republic,CZE,2012,London,Table Tennis,Table Tennis Women's Singles
123714,Iveta Vacenovsk,F,30.0,168.0,58.0,Czech Republic,CZE,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles
123725,Alena Vachovcov,F,30.0,170.0,65.0,Czech Republic,CZE,2004,Athina,Table Tennis,Table Tennis Women's Doubles
123782,Cornelia Vaida-Molnar,F,20.0,168.0,68.0,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Singles
123782,Cornelia Vaida-Molnar,F,20.0,168.0,68.0,Croatia,CRO,2004,Athina,Table Tennis,Table Tennis Women's Doubles
123782,Cornelia Vaida-Molnar,F,28.0,168.0,68.0,Croatia,CRO,2012,London,Table Tennis,Table Tennis Women's Singles
123785,Nicole Vaidiov,F,19.0,183.0,69.0,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Women's Singles
123785,Nicole Vaidiov,F,19.0,183.0,69.0,Czech Republic-2,CZE,2008,Beijing,Tennis,Tennis Women's Doubles
123786,Nirupama Vaidyanathan (-Sanjeev),F,25.0,170.0,62.0,India,IND,2000,Sydney,Tennis,Tennis Women's Doubles
123818,Marin Vajda,M,27.0,173.0,68.0,Czechoslovakia,TCH,1992,Barcelona,Tennis,Tennis Men's Singles
123839,Pavel Valach,M,26.0,195.0,88.0,Czechoslovakia,TCH,1980,Moskva,Volleyball,Volleyball Men's Volleyball
123866,Emil Valchev,M,22.0,195.0,78.0,Bulgaria,BUL,1972,Munich,Volleyball,Volleyball Men's Volleyball
123866,Emil Valchev,M,30.0,195.0,78.0,Bulgaria,BUL,1980,Moskva,Volleyball,Volleyball Men's Volleyball
123888,Idalberto Valdes Pedro,M,25.0,,,Cuba,CUB,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
123905,Joenny Valdez Reyes,F,21.0,168.0,57.0,Dominican Republic,DOM,2008,Beijing,Table Tennis,Table Tennis Women's Team
123954,Natalia Cristina Valentn Len,F,26.0,170.0,61.0,Puerto Rico,PUR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
123972,Albane Valenzuela,F,18.0,174.0,58.0,Switzerland,SUI,2016,Rio de Janeiro,Golf,Golf Women's Individual
123975,Rodman Jos Valera Capon,M,26.0,188.0,82.0,Venezuela,VEN,2008,Beijing,Volleyball,Volleyball Men's Volleyball
123984,Mara Alejandra Valero Balaguer,F,16.0,165.0,60.0,Venezuela,VEN,2008,Beijing,Volleyball,Volleyball Women's Volleyball
123985,"Valeska ""Valeskinha"" dos Santos Menezes",F,28.0,180.0,62.0,Brazil,BRA,2004,Athina,Volleyball,Volleyball Women's Volleyball
123985,"Valeska ""Valeskinha"" dos Santos Menezes",F,32.0,180.0,62.0,Brazil,BRA,2008,Beijing,Volleyball,Volleyball Women's Volleyball
123994,Alexis Valido Moreno,M,24.0,188.0,80.0,Spain,ESP,2000,Sydney,Volleyball,Volleyball Men's Volleyball
124006,Kristina Valjas,F,29.0,186.0,73.0,Canada-2,CAN,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124182,"Hidde ""Shane"" Van Beest",M,21.0,206.0,110.0,Australia,AUS,2000,Sydney,Volleyball,Volleyball Men's Volleyball
124182,"Hidde ""Shane"" Van Beest",M,25.0,206.0,110.0,Australia,AUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
124214,Liesbet Van Breedam (-Simurina),F,29.0,178.0,77.0,Belgium,BEL,2008,Beijing,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124247,"Sebastiaan Jacques Henri ""Bas"" van de Goor",M,24.0,209.0,100.0,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
124247,"Sebastiaan Jacques Henri ""Bas"" van de Goor",M,29.0,209.0,100.0,Netherlands,NED,2000,Sydney,Volleyball,Volleyball Men's Volleyball
124249,Mike Willem Frank van de Goor,M,23.0,207.0,96.0,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
124249,Mike Willem Frank van de Goor,M,27.0,207.0,96.0,Netherlands,NED,2000,Sydney,Volleyball,Volleyball Men's Volleyball
124249,Mike Willem Frank van de Goor,M,31.0,207.0,96.0,Netherlands,NED,2004,Athina,Volleyball,Volleyball Men's Volleyball
124270,"Elisabeth Francisca Maria ""Lisette"" van de Ven",F,26.0,,,Netherlands,NED,1996,Atlanta,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124383,"Johannes Martinus ""Martin"" van der Horst",M,27.0,185.0,77.0,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
124383,"Johannes Martinus ""Martin"" van der Horst",M,35.0,185.0,77.0,Netherlands,NED,2000,Sydney,Volleyball,Volleyball Men's Volleyball
124427,"Roelof Anttonius ""Olof"" van der Meulen",M,23.0,202.0,90.0,Netherlands,NED,1992,Barcelona,Volleyball,Volleyball Men's Volleyball
124427,"Roelof Anttonius ""Olof"" van der Meulen",M,27.0,202.0,90.0,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
124476,Jantine van der Vlist,F,30.0,183.0,73.0,Netherlands-2,NED,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124526,Kay van Dijk,M,20.0,213.0,104.0,Netherlands,NED,2004,Athina,Volleyball,Volleyball Men's Volleyball
124604,"Hendrik Theodorus Petrus ""Dirk-Jan"" van Gendt",M,30.0,185.0,76.0,Netherlands,NED,2004,Athina,Volleyball,Volleyball Men's Volleyball
124612,Sophie Johanna van Gestel,F,21.0,180.0,65.0,Netherlands-1,NED,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124612,Sophie Johanna van Gestel,F,25.0,180.0,65.0,Netherlands-2,NED,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124667,"Johanna Antoinette Petronella ""Saskia"" van Hintum (Kooijmans-)",F,26.0,,,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
124693,Marleen Maria van Iersel (-Ramond),F,24.0,178.0,68.0,Netherlands-2,NED,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124693,Marleen Maria van Iersel (-Ramond),F,28.0,178.0,68.0,Netherlands-1,NED,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
124852,Christo van Rensburg,M,29.0,185.0,73.0,South Africa,RSA,1992,Barcelona,Tennis,Tennis Men's Singles
124877,Dominique Van Roost (Monami-),F,23.0,171.0,56.0,Belgium,BEL,1996,Atlanta,Tennis,Tennis Women's Singles
124877,Dominique Van Roost (Monami-),F,27.0,171.0,56.0,Belgium,BEL,2000,Sydney,Tennis,Tennis Women's Singles
124877,Dominique Van Roost (Monami-),F,27.0,171.0,56.0,Belgium,BEL,2000,Sydney,Tennis,Tennis Women's Doubles
124941,Claudia Elisabeth Maria van Thiel,F,18.0,,,Netherlands,NED,1996,Atlanta,Volleyball,Volleyball Women's Volleyball
125025,Jaco Phillipus Van Zyl,M,37.0,180.0,74.0,South Africa,RSA,2016,Rio de Janeiro,Golf,Golf Men's Individual
125097,Audrey Vandervelden,F,22.0,188.0,78.0,Canada,CAN,1976,Montreal,Volleyball,Volleyball Women's Volleyball
125097,Audrey Vandervelden,F,30.0,188.0,78.0,Canada,CAN,1984,Los Angeles,Volleyball,Volleyball Women's Volleyball
125106,"Colleen Mullarkey (Colleen Hutchins-) ""CoCo"" Vandeweghe (-Mullarkey)",F,24.0,185.0,70.0,United States-2,USA,2016,Rio de Janeiro,Tennis,Tennis Women's Doubles
125120,Ji Vank,M,22.0,186.0,84.0,Czech Republic,CZE,2000,Sydney,Tennis,Tennis Men's Singles
125120,Ji Vank,M,30.0,186.0,84.0,Czech Republic,CZE,2008,Beijing,Tennis,Tennis Men's Singles
125126,Bora Vang,M,25.0,177.0,82.0,Turkey,TUR,2012,London,Table Tennis,Table Tennis Men's Singles
125173,Ricardo Vantes Rodrguez,M,29.0,191.0,87.0,Cuba,CUB,1996,Atlanta,Volleyball,Volleyball Men's Volleyball
125183,Milan Vpenka,M,29.0,194.0,92.0,Czechoslovakia,TCH,1972,Munich,Volleyball,Volleyball Men's Volleyball
125184,Jana Vpenkov (Hlkov-),F,25.0,176.0,80.0,Czechoslovakia,TCH,1972,Munich,Volleyball,Volleyball Women's Volleyball
125237,Christiaan Varenhorst,M,26.0,212.0,106.0,Netherlands-2,NED,2016,Rio de Janeiro,Beach Volleyball,Beach Volleyball Men's Beach Volleyball
125275,Annerys Victoria Vargas Valdez,F,23.0,196.0,70.0,Dominican Republic,DOM,2004,Athina,Volleyball,Volleyball Women's Volleyball
125275,Annerys Victoria Vargas Valdez,F,30.0,196.0,70.0,Dominican Republic,DOM,2012,London,Volleyball,Volleyball Women's Volleyball
125278,Daniel Vargas Osorio,M,29.0,197.0,94.0,Mexico,MEX,2016,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball
125373,Janet Daria Vasconzuelos,F,31.0,168.0,61.0,Peru,PER,2000,Sydney,Volleyball,Volleyball Women's Volleyball
125383,Milan Vai,M,23.0,204.0,98.0,Serbia and Montenegro,SCG,2004,Athina,Volleyball,Volleyball Men's Volleyball
125421,Yelena Vasilyevna Vasilevskaya,F,22.0,176.0,68.0,Russia,RUS,2000,Sydney,Volleyball,Volleyball Women's Volleyball
125456,Anastasiya Gennadyevna Vasina,F,24.0,187.0,61.0,Russia-2,RUS,2012,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball
125549,"Miroslava ""Mirka"" Vavrinec (-Federer)",F,22.0,175.0,62.0,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Singles
125549,"Miroslava ""Mirka"" Vavrinec (-Federer)",F,22.0,175.0,62.0,Switzerland,SUI,2000,Sydney,Tennis,Tennis Women's Doubles
125611,Paolo Vecchi,M,25.0,190.0,79.0,Italy,ITA,1984,Los Angeles,Volleyball,Volleyball Men's Volleyball
125654,Mara Paulina Vega Magaa,F,20.0,157.0,57.0,Chile,CHI,2004,Athina,Table Tennis,Table Tennis Women's Doubles
125664,Jhonattan Vegas,M,31.0,191.0,100.0,Venezuela,VEN,2016,Rio de Janeiro,Golf,Golf Men's Individual
125792,Stefana Veljkovi,F,18.0,190.0,76.0,Serbia,SRB,2008,Beijing,Volleyball,Volleyball Women's Volleyball
125792,Stefana Veljkovi,F,22.0,190.0,76.0,Serbia,SRB,2012,London,Volleyball,Volleyball Women's Volleyball
125792,Stefana Veljkovi,F,26.0,190.0,76.0,Serbia,SRB,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
125824,Duan Vemi,M,24.0,188.0,89.0,Serbia and Montenegro,SCG,2000,Sydney,Tennis,Tennis Men's Doubles
125843,Shara Marie Venegas Medina,F,23.0,173.0,68.0,Puerto Rico,PUR,2016,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball
125872,Mara Alejandra Vento-Kabchi,F,26.0,168.0,64.0,Venezuela,VEN,2000,Sydney,Tennis,Tennis Women's Singles
125872,Mara Alejandra Vento-Kabchi,F,26.0,168.0,64.0,Venezuela,VEN,2000,Sydney,Tennis,Tennis Women's Doubles
125872,Mara Alejandra Vento-Kabchi,F,30.0,168.0,64.0,Venezuela,VEN,2004,Athina,Tennis,Tennis Women's Singles
125893,Michael Venus,M,28.0,191.0,84.0,New Zealand,NZL,2016,Rio de Janeiro,Tennis,Tennis Men's Doubles
125935,Aleksey Igoryevich Verbov,M,22.0,183.0,79.0,Russia,RUS,2004,Athina,Volleyball,Volleyball Men's Volleyball
